id,id_short,display_name,works_api_url,h_index,works_count,country_code
https://openalex.org/A5018128415,A5018128415,Andreas Spitz,https://api.openalex.org/works?filter=author.id:A5018128415,16.0,111.0,DE
https://openalex.org/A5050554579,A5050554579,Andrés F. Castro Torres,https://api.openalex.org/works?filter=author.id:A5050554579,9.0,77.0,ES
https://openalex.org/A5116004342,A5116004342,Andres Karjus,https://api.openalex.org/works?filter=author.id:A5116004342,1.0,1.0,
https://openalex.org/A5126655600,A5126655600,Andrew Crooks,https://api.openalex.org/works?filter=author.id:A5126655600,0.0,1.0,US
https://openalex.org/A5060472601,A5060472601,Andrew Halterman,https://api.openalex.org/works?filter=author.id:A5060472601,7.0,26.0,US
https://openalex.org/A5113714609,A5113714609,Andrew Lippman,https://api.openalex.org/works?filter=author.id:A5113714609,32.0,148.0,
https://openalex.org/A5027417114,A5027417114,Andrew Piper,https://api.openalex.org/works?filter=author.id:A5027417114,14.0,176.0,CA
https://openalex.org/A5012236452,A5012236452,Andrew Renninger,https://api.openalex.org/works?filter=author.id:A5012236452,3.0,20.0,GB
https://openalex.org/A5040651152,A5040651152,Andrew Schauf,https://api.openalex.org/works?filter=author.id:A5040651152,3.0,13.0,ID
https://openalex.org/A5004787389,A5004787389,André Calero Valdez,https://api.openalex.org/works?filter=author.id:A5004787389,26.0,180.0,DE
https://openalex.org/A5035729006,A5035729006,André Mata,https://api.openalex.org/works?filter=author.id:A5035729006,17.0,83.0,PT
https://openalex.org/A5108018053,A5108018053,Andrés Gvirtz,https://api.openalex.org/works?filter=author.id:A5108018053,6.0,20.0,GB
https://openalex.org/A5070868747,A5070868747,Ane Rahbek Vierø,https://api.openalex.org/works?filter=author.id:A5070868747,3.0,17.0,DK
https://openalex.org/A5085100954,A5085100954,Angel Hsing‐Chi Hwang,https://api.openalex.org/works?filter=author.id:A5085100954,10.0,46.0,
https://openalex.org/A5077285926,A5077285926,Ángel Sánchez,https://api.openalex.org/works?filter=author.id:A5077285926,44.0,335.0,ES
https://openalex.org/A5093113571,A5093113571,Angelina Voggenreiter,https://api.openalex.org/works?filter=author.id:A5093113571,1.0,4.0,DE
https://openalex.org/A5021991324,A5021991324,Anikó Bíró,https://api.openalex.org/works?filter=author.id:A5021991324,15.0,67.0,HU
https://openalex.org/A5002117379,A5002117379,Anita Keshmirian,https://api.openalex.org/works?filter=author.id:A5002117379,3.0,7.0,
https://openalex.org/A5022479813,A5022479813,Anjalie Field,https://api.openalex.org/works?filter=author.id:A5022479813,29.0,131.0,US
https://openalex.org/A5110627453,A5110627453,Anku Rani,https://api.openalex.org/works?filter=author.id:A5110627453,5.0,21.0,
https://openalex.org/A5120415285,A5120415285,Anli Peng,https://api.openalex.org/works?filter=author.id:A5120415285,0.0,1.0,
https://openalex.org/A5123135986,A5123135986,Ann Nowé,https://api.openalex.org/works?filter=author.id:A5123135986,0.0,5.0,BE
https://openalex.org/A5075840027,A5075840027,Anna Beers,https://api.openalex.org/works?filter=author.id:A5075840027,1.0,5.0,US
https://openalex.org/A5093875938,A5093875938,Anna Bertani,https://api.openalex.org/works?filter=author.id:A5093875938,1.0,4.0,
https://openalex.org/A5091770864,A5091770864,Anna De Simoni,https://api.openalex.org/works?filter=author.id:A5091770864,24.0,101.0,GB
https://openalex.org/A5113279800,A5113279800,Anna Sára Ligeti,https://api.openalex.org/works?filter=author.id:A5113279800,1.0,3.0,HU
https://openalex.org/A5102733770,A5102733770,Anna Seo Gyeong Choi,https://api.openalex.org/works?filter=author.id:A5102733770,3.0,15.0,US
https://openalex.org/A5029899439,A5029899439,Anna I Thoma,https://api.openalex.org/works?filter=author.id:A5029899439,1.0,9.0,
https://openalex.org/A5037838698,A5037838698,Anna‐Carolina Haensch,https://api.openalex.org/works?filter=author.id:A5037838698,4.0,48.0,DE
https://openalex.org/A5109819792,A5109819792,Annabella Sakunkoo,https://api.openalex.org/works?filter=author.id:A5109819792,0.0,5.0,US
https://openalex.org/A5018717377,A5018717377,Anne C. Kroon,https://api.openalex.org/works?filter=author.id:A5018717377,16.0,45.0,NL
https://openalex.org/A5019597621,A5019597621,Anne Driscoll,https://api.openalex.org/works?filter=author.id:A5019597621,10.0,18.0,US
https://openalex.org/A5126890481,A5126890481,Anne Maass,https://api.openalex.org/works?filter=author.id:A5126890481,0.0,1.0,
https://openalex.org/A5086655976,A5086655976,Anne-Marie Nußberger,https://api.openalex.org/works?filter=author.id:A5086655976,11.0,34.0,GB
https://openalex.org/A5024066633,A5024066633,Annett Heft,https://api.openalex.org/works?filter=author.id:A5024066633,16.0,61.0,DE
https://openalex.org/A5073660378,A5073660378,Annika Fredén,https://api.openalex.org/works?filter=author.id:A5073660378,7.0,52.0,
https://openalex.org/A5074509683,A5074509683,Annina Claesson,https://api.openalex.org/works?filter=author.id:A5074509683,3.0,10.0,
https://openalex.org/A5074324364,A5074324364,Anthony Jay Olejniczak,https://api.openalex.org/works?filter=author.id:A5074324364,1.0,3.0,
https://openalex.org/A5090765519,A5090765519,Anthony Paik,https://api.openalex.org/works?filter=author.id:A5090765519,21.0,71.0,US
https://openalex.org/A5125348523,A5125348523,Antoine Vendeville,https://api.openalex.org/works?filter=author.id:A5125348523,0.0,1.0,
https://openalex.org/A5031295007,A5031295007,Anton Gollwitzer,https://api.openalex.org/works?filter=author.id:A5031295007,19.0,59.0,NO
https://openalex.org/A5120126331,A5120126331,Antonina Zhiteneva,https://api.openalex.org/works?filter=author.id:A5120126331,0.0,2.0,
https://openalex.org/A5053835888,A5053835888,Aparna Ananthasubramaniam,https://api.openalex.org/works?filter=author.id:A5053835888,3.0,18.0,US
https://openalex.org/A5010008842,A5010008842,Aparna Balagopalan,https://api.openalex.org/works?filter=author.id:A5010008842,10.0,35.0,US
https://openalex.org/A5119402064,A5119402064,Arda Astam,https://api.openalex.org/works?filter=author.id:A5119402064,0.0,1.0,DE
https://openalex.org/A5040192490,A5040192490,Arianna Pera,https://api.openalex.org/works?filter=author.id:A5040192490,4.0,13.0,DK
https://openalex.org/A5114285271,A5114285271,Ariel Flint Ashery,https://api.openalex.org/works?filter=author.id:A5114285271,1.0,2.0,US
https://openalex.org/A5039705639,A5039705639,Ariella Kristal,https://api.openalex.org/works?filter=author.id:A5039705639,6.0,37.0,US
https://openalex.org/A5080988332,A5080988332,Arkadiusz Lipiecki,https://api.openalex.org/works?filter=author.id:A5080988332,3.0,14.0,
https://openalex.org/A5080502439,A5080502439,Armin Pournaki,https://api.openalex.org/works?filter=author.id:A5080502439,4.0,26.0,FR
https://openalex.org/A5081982677,A5081982677,Arnout van de Rijt,https://api.openalex.org/works?filter=author.id:A5081982677,23.0,107.0,IT
https://openalex.org/A5123294498,A5123294498,arti thakur,https://api.openalex.org/works?filter=author.id:A5123294498,0.0,1.0,
https://openalex.org/A5031735105,A5031735105,Ashley V. Whillans,https://api.openalex.org/works?filter=author.id:A5031735105,29.0,142.0,US
https://openalex.org/A5071857027,A5071857027,Ashley K. Young,https://api.openalex.org/works?filter=author.id:A5071857027,9.0,12.0,CH
https://openalex.org/A5101618291,A5101618291,Astha Verma,https://api.openalex.org/works?filter=author.id:A5101618291,11.0,55.0,IN
https://openalex.org/A5117645568,A5117645568,Asya Zhelyazkova Reini Schrama,https://api.openalex.org/works?filter=author.id:A5117645568,0.0,1.0,
https://openalex.org/A5001097474,A5001097474,Atushi Ishikawa,https://api.openalex.org/works?filter=author.id:A5001097474,12.0,103.0,
https://openalex.org/A5059152087,A5059152087,August Lohse,https://api.openalex.org/works?filter=author.id:A5059152087,2.0,3.0,
https://openalex.org/A5070302861,A5070302861,Austin van Loon,https://api.openalex.org/works?filter=author.id:A5070302861,8.0,31.0,US
https://openalex.org/A5127145954,A5127145954,Aviral Chawla,https://api.openalex.org/works?filter=author.id:A5127145954,0.0,2.0,
https://openalex.org/A5124876464,A5124876464,Axel Alness Borg,https://api.openalex.org/works?filter=author.id:A5124876464,0.0,1.0,SE
https://openalex.org/A5025254950,A5025254950,Axel Bruns,https://api.openalex.org/works?filter=author.id:A5025254950,58.0,526.0,AU
https://openalex.org/A5006626963,A5006626963,Ayan-Yue Gupta,https://api.openalex.org/works?filter=author.id:A5006626963,0.0,1.0,
https://openalex.org/A5043685152,A5043685152,Ayush Kumar Bar,https://api.openalex.org/works?filter=author.id:A5043685152,4.0,7.0,
https://openalex.org/A5098647172,A5098647172,Azadeh Alavi,https://api.openalex.org/works?filter=author.id:A5098647172,0.0,1.0,IT
https://openalex.org/A5076789096,A5076789096,Azza Bouleimen,https://api.openalex.org/works?filter=author.id:A5076789096,1.0,8.0,CH
https://openalex.org/A5043382223,A5043382223,Babak Hemmatian,https://api.openalex.org/works?filter=author.id:A5043382223,6.0,32.0,US
https://openalex.org/A5125658842,A5125658842,Babak Heydari,https://api.openalex.org/works?filter=author.id:A5125658842,0.0,2.0,
https://openalex.org/A5033543507,A5033543507,Baird Howland,https://api.openalex.org/works?filter=author.id:A5033543507,5.0,6.0,US
https://openalex.org/A5005839111,A5005839111,Balázs Lengyel,https://api.openalex.org/works?filter=author.id:A5005839111,22.0,173.0,HU
https://openalex.org/A5110786764,A5110786764,Bangzhao Shu,https://api.openalex.org/works?filter=author.id:A5110786764,1.0,7.0,
https://openalex.org/A5090414289,A5090414289,Bao Tran Truong,https://api.openalex.org/works?filter=author.id:A5090414289,7.0,18.0,
https://openalex.org/A5103262271,A5103262271,Barbara Kamińska,https://api.openalex.org/works?filter=author.id:A5103262271,2.0,6.0,PL
https://openalex.org/A5044367040,A5044367040,Bastiaan Bruinsma,https://api.openalex.org/works?filter=author.id:A5044367040,3.0,31.0,SE
https://openalex.org/A5119963927,A5119963927,Bedoor AlShebli,https://api.openalex.org/works?filter=author.id:A5119963927,0.0,1.0,
https://openalex.org/A5038850161,A5038850161,Belinda Wade,https://api.openalex.org/works?filter=author.id:A5038850161,12.0,40.0,AU
https://openalex.org/A5059953820,A5059953820,Bella Struminskaya,https://api.openalex.org/works?filter=author.id:A5059953820,14.0,73.0,NL
https://openalex.org/A5074377249,A5074377249,Ben Dennes,https://api.openalex.org/works?filter=author.id:A5074377249,1.0,2.0,GB
https://openalex.org/A5011976528,A5011976528,Ben Lasse Wolf,https://api.openalex.org/works?filter=author.id:A5011976528,0.0,3.0,DE
https://openalex.org/A5092353461,A5092353461,Bendegúz Váradi,https://api.openalex.org/works?filter=author.id:A5092353461,1.0,2.0,HU
https://openalex.org/A5023671549,A5023671549,Benjamin Harack,https://api.openalex.org/works?filter=author.id:A5023671549,4.0,10.0,CA
https://openalex.org/A5014243814,A5014243814,Benjamin Ooghe-Tabanou,https://api.openalex.org/works?filter=author.id:A5014243814,6.0,65.0,FR
https://openalex.org/A5095787372,A5095787372,Benjamin S. Manning,https://api.openalex.org/works?filter=author.id:A5095787372,3.0,5.0,US
https://openalex.org/A5101866798,A5101866798,Beom Jun Kim,https://api.openalex.org/works?filter=author.id:A5101866798,31.0,235.0,KR
https://openalex.org/A5078932059,A5078932059,Bernhard Haslhofer,https://api.openalex.org/works?filter=author.id:A5078932059,25.0,147.0,AT
https://openalex.org/A5007941468,A5007941468,Bernice A. Pescosolido,https://api.openalex.org/works?filter=author.id:A5007941468,65.0,328.0,US
https://openalex.org/A5115534702,A5115534702,Betül Özturan,https://api.openalex.org/works?filter=author.id:A5115534702,0.0,2.0,US
https://openalex.org/A5022729086,A5022729086,Bijin Joseph,https://api.openalex.org/works?filter=author.id:A5022729086,2.0,5.0,IN
https://openalex.org/A5081139669,A5081139669,Binglu Wang,https://api.openalex.org/works?filter=author.id:A5081139669,1.0,2.0,US
https://openalex.org/A5099860123,A5099860123,Björn Komander,https://api.openalex.org/works?filter=author.id:A5099860123,1.0,1.0,
https://openalex.org/A5063460972,A5063460972,Björn Lindström,https://api.openalex.org/works?filter=author.id:A5063460972,21.0,61.0,SE
https://openalex.org/A5044522890,A5044522890,Björn Pelzer,https://api.openalex.org/works?filter=author.id:A5044522890,11.0,34.0,SE
https://openalex.org/A5023817571,A5023817571,Björn Roß,https://api.openalex.org/works?filter=author.id:A5023817571,20.0,79.0,GB
https://openalex.org/A5122329575,A5122329575,Blas Kolic,https://api.openalex.org/works?filter=author.id:A5122329575,0.0,3.0,
https://openalex.org/A5007458424,A5007458424,Bogang Jun,https://api.openalex.org/works?filter=author.id:A5007458424,10.0,46.0,KR
https://openalex.org/A5038050687,A5038050687,Bojan Evkoski,https://api.openalex.org/works?filter=author.id:A5038050687,3.0,18.0,AT
https://openalex.org/A5064773948,A5064773948,Bowen Yi,https://api.openalex.org/works?filter=author.id:A5064773948,4.0,15.0,
https://openalex.org/A5100383950,A5100383950,Boyu Wang,https://api.openalex.org/works?filter=author.id:A5100383950,4.0,7.0,US
https://openalex.org/A5044851119,A5044851119,Brahmani Nutakki,https://api.openalex.org/works?filter=author.id:A5044851119,3.0,6.0,DE
https://openalex.org/A5116004343,A5116004343,Bramantyo Ibrahim Supriyatno,https://api.openalex.org/works?filter=author.id:A5116004343,2.0,3.0,DE
https://openalex.org/A5126181861,A5126181861,Brandon M. Stewart,https://api.openalex.org/works?filter=author.id:A5126181861,0.0,1.0,
https://openalex.org/A5098798089,A5098798089,Brandon M. Zhukov Stewart,https://api.openalex.org/works?filter=author.id:A5098798089,0.0,4.0,
https://openalex.org/A5125289225,A5125289225,Brendan O'Connor,https://api.openalex.org/works?filter=author.id:A5125289225,1.0,1.0,
https://openalex.org/A5034550396,A5034550396,Brennan Klein,https://api.openalex.org/works?filter=author.id:A5034550396,16.0,70.0,US
https://openalex.org/A5015711710,A5015711710,Brian Uzzi,https://api.openalex.org/works?filter=author.id:A5015711710,51.0,191.0,US
https://openalex.org/A5125609515,A5125609515,Bruce L. Lambert,https://api.openalex.org/works?filter=author.id:A5125609515,0.0,1.0,US
https://openalex.org/A5126645407,A5126645407,Bruno Damásio,https://api.openalex.org/works?filter=author.id:A5126645407,0.0,1.0,PT
https://openalex.org/A5126904830,A5126904830,Bruno Gabriel Salvador Casara,https://api.openalex.org/works?filter=author.id:A5126904830,0.0,1.0,
https://openalex.org/A5112008655,A5112008655,Bruno Lepri,https://api.openalex.org/works?filter=author.id:A5112008655,8.0,18.0,IT
https://openalex.org/A5024942660,A5024942660,Bryan Z. Li,https://api.openalex.org/works?filter=author.id:A5024942660,1.0,1.0,
https://openalex.org/A5119800376,A5119800376,Bufan Gao,https://api.openalex.org/works?filter=author.id:A5119800376,0.0,4.0,US
https://openalex.org/A5118913060,A5118913060,Burak Özturan,https://api.openalex.org/works?filter=author.id:A5118913060,0.0,1.0,US
https://openalex.org/A5121812806,A5121812806,Burint Bevis,https://api.openalex.org/works?filter=author.id:A5121812806,0.0,1.0,
https://openalex.org/A5039707142,A5039707142,Byunghwee Lee,https://api.openalex.org/works?filter=author.id:A5039707142,4.0,16.0,US
https://openalex.org/A5066089123,A5066089123,Byungkyu Lee,https://api.openalex.org/works?filter=author.id:A5066089123,14.0,190.0,US
https://openalex.org/A5018209878,A5018209878,Béatrice Mazoyer,https://api.openalex.org/works?filter=author.id:A5018209878,4.0,24.0,FR
https://openalex.org/A5067297930,A5067297930,Cai Yang,https://api.openalex.org/works?filter=author.id:A5067297930,16.0,43.0,CN
https://openalex.org/A5037839610,A5037839610,Chen Caixi,https://api.openalex.org/works?filter=author.id:A5037839610,0.0,1.0,CN
https://openalex.org/A5062563369,A5062563369,Callie Clark,https://api.openalex.org/works?filter=author.id:A5062563369,2.0,6.0,US
https://openalex.org/A5045607021,A5045607021,Calvin Isch,https://api.openalex.org/works?filter=author.id:A5045607021,5.0,23.0,US
https://openalex.org/A5019218689,A5019218689,Cameron Lai,https://api.openalex.org/works?filter=author.id:A5019218689,2.0,8.0,JP
https://openalex.org/A5077212850,A5077212850,Camilla Spadavecchia,https://api.openalex.org/works?filter=author.id:A5077212850,4.0,8.0,NL
https://openalex.org/A5122998456,A5122998456,Carina I. Hausladen,https://api.openalex.org/works?filter=author.id:A5122998456,0.0,2.0,
https://openalex.org/A5038955179,A5038955179,Carl Gershenson,https://api.openalex.org/works?filter=author.id:A5038955179,9.0,28.0,US
https://openalex.org/A5033663242,A5033663242,Carl Nordlund,https://api.openalex.org/works?filter=author.id:A5033663242,6.0,24.0,SE
https://openalex.org/A5113380933,A5113380933,Carl Zhou,https://api.openalex.org/works?filter=author.id:A5113380933,0.0,1.0,
https://openalex.org/A5074193638,A5074193638,Carl Öhman,https://api.openalex.org/works?filter=author.id:A5074193638,9.0,33.0,SE
https://openalex.org/A5124707646,A5124707646,Carlo Romano Marcello Alessandro Santagiustina,https://api.openalex.org/works?filter=author.id:A5124707646,0.0,1.0,IT
https://openalex.org/A5072186861,A5072186861,Carolina Coimbra Vieira,https://api.openalex.org/works?filter=author.id:A5072186861,6.0,25.0,
https://openalex.org/A5053914406,A5053914406,Caroline Brückner,https://api.openalex.org/works?filter=author.id:A5053914406,1.0,1.0,DE
